target,model_label,prompt_mode,selection_rule,selected_spec,replicate,coefficient,value
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,339,needle_linear,-1.1531544703414347
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,340,intercept,0.5963907030012503
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,340,needle_linear,-0.6627578187611967
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,341,intercept,0.4243027148813927
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,341,needle_linear,-1.050847277285079
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,342,intercept,0.8835864124637194
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,342,needle_linear,-1.2370502904872551
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,343,intercept,0.4537385221970276
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,343,needle_linear,-0.7893265482077553
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,344,intercept,0.9827092279602466
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,344,needle_linear,-0.9040387676908412
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,345,intercept,0.7409799201866202
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,345,needle_linear,-1.3209919745509633
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,346,intercept,0.6841745528907026
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,346,needle_linear,-0.6634526678185884
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,347,intercept,0.9329239337824389
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,347,needle_linear,-1.0672536223155047
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,348,intercept,0.6461567264779388
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,348,needle_linear,-0.8315460020985537
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,349,intercept,0.8686382070131708
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,349,needle_linear,-0.9005566681823994
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,350,intercept,0.6142553753630282
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,350,needle_linear,-1.22080817300958
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,351,intercept,1.056310174559353
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,351,needle_linear,-0.977554070412101
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,352,intercept,0.8764870425076385
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,352,needle_linear,-0.9194730540801387
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,353,intercept,1.1211369483626603
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,353,needle_linear,-1.381724404652285
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,354,intercept,0.49973480168405887
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,354,needle_linear,-0.6788471082103884
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,355,intercept,0.8187577929685033
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,355,needle_linear,-1.0103283709593103
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,356,intercept,0.6064368955712597
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,356,needle_linear,-0.8101705682090506
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,357,intercept,0.9208335606597972
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,357,needle_linear,-1.7139278890964869
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,358,intercept,0.7442556823905336
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,358,needle_linear,-0.5555772505725419
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,359,intercept,0.8470809080842011
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,359,needle_linear,-1.1241215324736473
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,360,intercept,1.15925515091137
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,360,needle_linear,-0.835437947846709
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,361,intercept,1.133302200744836
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,361,needle_linear,-1.0149883907512938
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,362,intercept,0.7004593407297004
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,362,needle_linear,-0.8646887733444936
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,363,intercept,1.2019323461977398
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,363,needle_linear,-0.9365927393379444
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,364,intercept,0.6668419612512794
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,364,needle_linear,-1.2374435831518729
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,365,intercept,0.9827313413447875
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,365,needle_linear,-1.2877441144369248
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,366,intercept,0.7363365481577144
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,366,needle_linear,-1.1217327530877614
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,367,intercept,0.88511292786415
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,367,needle_linear,-1.0033402692908318
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,368,intercept,0.6947431125885541
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,368,needle_linear,-1.036930062978469
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,369,intercept,0.6295036604483683
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,369,needle_linear,-1.0301417626950182
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,370,intercept,0.6187102199084852
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,370,needle_linear,-0.7351873966331084
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,371,intercept,0.5131072479687584
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,371,needle_linear,-1.250189548998792
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,372,intercept,0.513732432720864
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,372,needle_linear,-0.9370090757037379
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,373,intercept,0.3659695148045468
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,373,needle_linear,-0.9990490403654477
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,374,intercept,0.5143856119622997
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,374,needle_linear,-0.6860581151090112
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,375,intercept,0.9057216143962105
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,375,needle_linear,-0.9646185385377253
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,376,intercept,0.5715297167091908
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,376,needle_linear,-1.1052687274002022
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,377,intercept,0.764914394440878
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,377,needle_linear,-0.7686754923999808
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,378,intercept,1.0724877101664683
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,378,needle_linear,-2.520741175299351
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,379,intercept,0.8728354425891344
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,379,needle_linear,-0.6066074690575974
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,380,intercept,0.6817967330755379
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,380,needle_linear,-1.3422776139279138
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,381,intercept,0.4766585863352234
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,381,needle_linear,-0.5539892751990235
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,382,intercept,0.7919282191662265
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,382,needle_linear,-1.0428246263323635
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,383,intercept,0.7974853464714903
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,383,needle_linear,-0.6498830084666427
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,384,intercept,1.303704675620572
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,384,needle_linear,-1.0522117472495964
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,385,intercept,0.966835659086116
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,385,needle_linear,-0.5905592058987615
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,386,intercept,0.8321678832634676
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,386,needle_linear,-0.7024357294985124
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,387,intercept,0.7722211763223095
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,387,needle_linear,-1.4311386104471608
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,388,intercept,0.6003372289402954
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,388,needle_linear,-0.9305362486370435
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,389,intercept,0.9622327366995344
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,389,needle_linear,-1.5884735547126625
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,390,intercept,0.9812229572537726
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,390,needle_linear,-1.304118455733783
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,391,intercept,0.7315690180223124
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,391,needle_linear,-0.9063086962501554
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,392,intercept,0.8435597400965223
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,392,needle_linear,-1.3460415107086356
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,393,intercept,0.6545970132151167
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,393,needle_linear,-1.5828028579987306
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,394,intercept,0.6665554596922153
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,394,needle_linear,-1.0801957943970755
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,395,intercept,0.8875422267231178
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,395,needle_linear,-1.0320935312896173
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,396,intercept,0.8511322278452179
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,396,needle_linear,-1.0067898566104145
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,397,intercept,0.5204267469058526
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,397,needle_linear,-0.8509799590735925
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,398,intercept,0.9762745578349978
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,398,needle_linear,-1.6946502802558223
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,399,intercept,0.7529367292086242
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,399,needle_linear,-1.3763234441398196
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,400,intercept,0.7080573762561002
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,400,needle_linear,-0.9782188792503399
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,401,intercept,0.7899960137810528
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,401,needle_linear,-0.8508314128791636
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,402,intercept,0.4013394081527675
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,402,needle_linear,-0.7225026193107641
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,403,intercept,0.3964340938713862
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,403,needle_linear,-0.8201875123986764
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,404,intercept,0.7425678563992897
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,404,needle_linear,-0.9697643473757853
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,405,intercept,0.8212405659940435
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,405,needle_linear,-0.9024476466785302
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,406,intercept,1.1056476807417055
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,406,needle_linear,-1.2200690129058938
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,407,intercept,1.0862471682083994
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,407,needle_linear,-1.3198538850972727
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,408,intercept,0.9290302417960334
exact,Qwen3-1.7B,native_thinking,one_se,linear_needles_only__identity__logistic__0.3,408,needle_linear,-1.5132920497752438
